Lesson_No.,Problem.Hierarchy,Topics,Hints,Opportunity.SubSkills.,Opportunity.KTracedSkills.,Opportunity.Rules.,count_subskill,count_tracedskill,count_rules,Correct.First.Attempt,Step.Duration..sec.,Attempts
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,45,0,41,1,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,46,0,142,1,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,46,0,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,47,0,0,1,0,0,0,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,38,0,135,1,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,48,0,42,1,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,49,0,143,1,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,50,0,43,1,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,68,0,0,1,0,0,0,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,617,33,61,4,1,1,0,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,69,0,0,1,0,0,0,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,37,37,42,1,1,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,47,0,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,70,0,24,1,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,71,0,0,1,0,0,0,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,72,0,0,1,0,0,0,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,73,0,2,1,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,38,38,2,1,1,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,48,0,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,74,0,25,1,0,1,1,0.26,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,2,0,0,5,0,0,1,1,0,2
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,2,0,0,9,0,0,1,0,0,2
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,81,0,30,1,0,1,0,0,2
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,2,82,0,31,1,0,1,0,0,2
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,11,1,79,1,1,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,9,0,0,1,0,0,2
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,6,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,55,0,10,1,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,7,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,2,115,1,1,2,1,1,0,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,296,11,23,4,1,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,300,12,24,4,1,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,319,1,25,4,1,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,323,2,26,4,1,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,314,14,2,4,1,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,1,0,0,0,0,0,0,0,0,0
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,2,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,2,1,1,1,1,1,1,0,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,110,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,3,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,440,0,34,2,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,2,0,0,0,0,0,0,0,0,0
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,5,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,1,0,0,1,0,0,0
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,2,0,0,0,0,0,0,0,0,0
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,2,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,4,0,0,43,0,0,1,0,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,1,0,0,1,1,0,2
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,0,0,0,0,0,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,1,0,0,1,0,0,0
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,4,0,0,44,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,2,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,119,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,120,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,45,0,0,1,1,0,1
33,Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1,0,0,0,3,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,10,1,1,1,0,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,199,1,1,1,0,0,9
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,1,1,1,1,0,0,2
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,2,1,1,1,1,1,1,0,0,2
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,193,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,1,0,0,1,0,0,2
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,2,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,3,1,1,1,1,1,1,0,0,11
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,2,1,1,2,1,1,1,0,0,6
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,1,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,3,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,1,1,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,1,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,4,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,194,1,1,1,0,0,2
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,2,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,5,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,2,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,4,4,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,4,4,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,4,6,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,195,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,3,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,5,5,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,5,5,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,5,7,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,2,2,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,2,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,6,8,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,6,6,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,6,6,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,5,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,3,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,9,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,4,4,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,4,4,196,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,4,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,7,7,3,1,1,1,1,0,2
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,7,7,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,7,10,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,3,3,5,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,3,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,8,11,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,8,8,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,8,8,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,4,4,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,4,4,6,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans1,0,0,0,4,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,9,12,5,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,9,1,5,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,9,1,5,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,2,1,1,1,1,1,1,0,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,0,0,1,0,0,1,1,0,2
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,4,1,1,1,1,1,1,0,0,4
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,2,1,1,1,1,1,1,1,0,3
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,0,0,5,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,10,2,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,10,2,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,10,13,4,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,1,1,1,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,1,1,2,1,1,1,1,0,3
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,0,0,1,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,1,1,1,1,1,1,1,0,2
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,1,1,2,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,0,0,4,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,11,3,5,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,11,3,5,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,11,14,5,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,1,1,3,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,1,1,197,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,0,0,1,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,1,1,3,1,1,1,1,0,2
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,1,1,198,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,0,0,5,0,0,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,4,15,6,1,1,1,1,0,1
34,Unit QuadLinearFuncTrans, Section QLFuncTrans4,0,4,4,6,1,1,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,9,9,7,1,1,1,0,76.9,8
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,2,0,0,6,0,0,1,0,38.45,3
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,7,7,7,1,1,1,0,15.38,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,3,3,3,1,1,1,0,15.38,2
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,5,0,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,5,0,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,5,0,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,7,7,5,1,1,1,0,7.69,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,7,0,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,6,0,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,6,0,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,6,0,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,8,8,8,1,1,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,8,8,6,1,1,1,0,7.69,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,1,0,1,1,0,1,0,7.69,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,1,0,0,0,0,0,0,0,7.69,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,2,0,2,1,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,1,0,0,0,0,0,0,0,7.69,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,2,0,2,1,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,30,0,1,1,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,47,0,23,1,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,3,0,3,1,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,31,0,2,1,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,48,0,24,1,0,1,1,7.69,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,1,0,0,1,0,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,2,0,0,1,0,0,1,0,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,2,0,0,1,0,0,1,0,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,2,0,0,1,0,0,1,0,0,2
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,1,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,1,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,1,1,0,1,1,0,0,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,2,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,2,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,2,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,2,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,2,2,1,1,1,1,0,0,2
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,1,1,1,1,1,1,0,0,6
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,1,1,1,1,1,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,2,2,2,1,1,1,0,0,4
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,3,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,3,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,3,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,3,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,3,3,2,1,1,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,2,2,2,1,1,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,3,3,0,1,1,0,0,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,1,0,0,1,0,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,2,0,0,1,0,0,2
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,4,0,0,1,0,0,2
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,4,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,4,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,4,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,4,4,3,1,1,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,4,4,3,1,1,1,1,0,2
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,3,3,3,1,1,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,1,0,1,1,0,1,0,0,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,1,0,0,0,0,0,0,0,0,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,2,0,2,1,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,1,0,0,0,0,0,0,0,0,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,2,0,30,1,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,1,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,1,0,1,1,0,1,0,0,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,1,0,0,0,0,0,0,0,0,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,2,0,2,1,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,31,0,9,1,0,1,0,0,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,1,0,0,0,0,0,0,0,0,0
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,32,0,10,1,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,135,0,104,2,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,3,0,31,1,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,2,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,3,0,3,1,0,1,0,0,2
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,33,0,11,1,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,137,0,105,2,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,3,0,0,1,1,0,2
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,5,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,5,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,5,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,0,0,5,0,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,5,5,4,1,1,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,5,5,4,1,1,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,4,4,4,1,1,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,3,0,3,1,0,1,1,0,1
35,Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1,0,4,0,32,1,0,1,1,0,1
